contact_id,name,email,phone,account,region,deal_value,stage,last_activity,owner
CON-03720,Renee Ryan,pattersonkatrina@example.org,1594749107007,Wolf-Webb,South,110281.22,Closed Lost,2024-07-15,Gloria Brown
CON-03721,Kathryn Jackson,jeremiahpreston@example.net,0639182995463,Morrow-Gilmore,North,154441.25,Closed Won,2025-11-07,Richard Wilson
CON-03722,Patrick Lin,sherrywalker@example.org,3583388731844,Chavez-Lewis,East,82633.24,Qualified,2024-05-14,Todd Rush
CON-03723,Victoria Carlson DDS,,9493327596442,"Daniels, Roth and Jones",East,349280.46,Qualified,2025-08-16,Peter Cobb
CON-03724,Carmen Blair,christine06@example.com,5062704608282,Moss-Thompson,APAC,69181.12,Proposal,2024-08-06,Kimberly Hutchinson
CON-03725,Chloe Daniels,christine58@example.net,3351193974445,Zuniga-Nichols,North,406869.48,Closed Won,2025-07-12,Amy Jones
CON-03726,Kayla Wilson,brownjessica@example.net,2780324635508,Rose-Kelley,East,381232.72,Prospect,2024-05-30,Derek Lopez
CON-03727,Stephen Harris,stephanie17@example.net,,Morris-Murphy,South,495101.84,Qualified,2025-01-22,Rachel Robles
CON-03728,Justin Fuller,sjohnson@example.com,5943994297724,Clarke and Sons,West,193424.3,Qualified,2026-01-08,Michael Terry
CON-03729,Peter Freeman,victorkennedy@example.com,1659907764511,"Cook, Johnson and Fleming",North,162670.0,Closed Lost,2025-01-30,Brandon Smith
CON-03730,Maria Lee,hawkinspatrick@example.com,6283976555465,Hall-Schaefer,North,79739.08,Closed Won,2024-07-23,Sheila Watts
CON-03731,Wanda Harris,vrodriguez@example.com,3818195729186,"Miller, Fischer and Miranda",West,499958.47,Proposal,2026-03-30,Shannon Carlson
CON-03732,Bobby Harrison,,1086514914451,"Browning, Atkins and Thomas",East,371793.33,Closed Won,2025-06-14,Jimmy Thomas
CON-03733,John Smith,matthew32@example.net,4818638023800,"Jones, White and Moss",East,87377.6,Prospect,2025-06-25,Chad Fox
CON-03734,Michael Perry,woodardbobby@example.com,2352018050450,Miller-Murray,South,333458.35,Proposal,2025-02-10,Stephanie Miranda
CON-03735,Lydia Petty,matthew17@example.net,0913275558890,Jimenez-Hartman,East,130060.82,Closed Lost,2026-01-07,Bradley Watts
CON-03736,John Mitchell,ronald25@example.org,9077957785711,Le-Williams,West,281391.52,Prospect,2025-05-10,Ann Rogers
CON-03737,Erica Castillo,zjackson@example.net,8938894023725,Silva-Wright,South,466325.48,Qualified,2026-01-17,Alexis Turner
CON-03738,Shannon Barton,leenathan@example.org,6365241220647,Espinoza-Harris,West,105229.3,Prospect,2026-04-07,Ann Hanson
CON-03739,Phillip Smith,rgonzalez@example.org,8610762470283,Copeland-Rocha,North,38246.88,Proposal,2026-03-23,Victoria Garcia
CON-03740,Andrea Bowers,youngcatherine@example.com,5434854050065,"Frank, Robertson and Williams",South,41644.96,Closed Won,2024-05-16,James Cooper
CON-03741,Holly Dennis,curtis21@example.net,7731313702142,"Flores, Buchanan and Robbins",West,208825.62,Closed Won,2024-05-04,Kimberly Hale
CON-03742,Daniel Oneill,tracey99@example.net,4084769993182,"Ramirez, Miller and Braun",West,254345.55,Closed Lost,2024-09-05,Michelle Walter
CON-03743,Bruce Clark,grodriguez@example.com,0961662313091,Campbell Inc,West,349459.04,CLOSED WON,2025-04-26,Michael Torres
CON-03744,Marcus Fields,john51@example.com,3343476787363,Rodriguez-Eaton,North,316724.14,Closed Won,2025-02-01,Antonio Reynolds
CON-03745,Karen Hughes,camachochristine@example.net,3661054340341,Moore Inc,North,101247.39,Proposal,2025-01-23,Ryan Stephens
CON-03746,Robert Molina,espinozachristina@example.com,6861512214944,Norris LLC,East,370988.81,Closed Won,2024-07-15,Jessica Weaver PhD
CON-03747,Sydney Mcdonald,michael68@example.net,7311242308611,Webb-Torres,APAC,298028.51,Proposal,2025-02-20,Marisa Sloan
CON-03748,Kathryn Flynn,ykennedy@example.org,1920023445834,Thompson and Sons,North,412077.4,Qualified,2026-04-21,Courtney David
CON-03749,Sharon Austin,donna04@example.net,,Burns Inc,APAC,455642.91,Proposal,2024-05-09,Hannah Munoz
CON-03750,Jose Thompson,timothy36@example.org,0340844098632,Jones-Freeman,APAC,498400.95,Closed Lost,2025-08-21,Barbara Hill
CON-03751,Paula Heath,hhuffman@example.org,2364172863509,"Whitaker, Shields and Navarro",APAC,430795.46,Closed Won,2024-09-01,James Martin
CON-03752,Patricia Banks,robert47@example.org,,Mejia-Greene,East,268968.26,Closed Won,2024-05-07,Ashley Day
CON-03753,Jaime Fisher,jamesholland@example.net,7675505231474,"White, Carr and Cohen",APAC,326407.29,Closed Won,2025-12-16,Tiffany Smith
CON-03754,Antonio Santiago,ricardo57@example.com,3378797008931,Ray Inc,APAC,341929.9,Closed Lost,2024-11-19,Steven Thompson
CON-03755,Wayne Johnson,timothy28@example.net,7200771321873,Padilla-Paul,East,443996.5,Prospect,2026-02-17,David Patterson
CON-03756,Christopher Sullivan,shannonwilkins@example.com,4543702794530,Herrera-Nelson,North,416356.38,Prospect,2025-05-12,Caitlin Fleming
CON-03757,Claire Cooke,lhouse@example.com,8968435779291,Rhodes-Levine,West,153347.95,Closed Won,2025-03-16,Shannon Williams
CON-03758,Thomas Riley,zbaker@example.org,8114027703584,Day-Morris,West,422759.06,Closed Lost,2025-05-04,Rebecca Barrera
CON-03759,Jessica Adams,,6587462387760,Moon-Parrish,South,462887.81,Qualified,2025-05-27,Julie Kelly
CON-03760,Michael Klein,icosta@example.org,7891529206825,"Hill, Neal and Larson",East,-6401.33,Qualified,2026-02-16,Tammy Landry
CON-03761,Michelle Fisher,kballard@example.org,,Flores-Morse,West,288485.58,Closed Won,2025-07-05,Angela Todd
CON-03762,Thomas Johnson,heatherfischer@example.net,4177459454661,Moreno-Wright,East,268994.32,Closed Won,2024-12-12,
CON-03763,Kim Cunningham,christopherhamilton@example.com,9844595120404,Franklin and Sons,APAC,251498.18,closed won,2025-03-22,Gabrielle Clark
CON-03764,Jessica Lopez,evelynroberts@example.org,3458589554448,Moses PLC,South,306196.98,Closed Lost,2025-12-18,Katherine Horton
CON-03765,Ryan Petersen,jerry44@example.org,0067570055573,Lopez-Hayes,APAC,305256.64,CLOSED WON,2024-05-06,Debra Martinez
CON-03766,Brian Turner,phodges@example.org,0490498648837,Townsend-King,South,258950.76,Qualified,2024-10-30,Sarah Crosby
CON-03767,Kelly Rivera,devinholmes@example.com,5102890006251,"Mack, Irwin and Little",North,27291.54,Closed Won,2025-03-21,Michelle Kim
CON-03768,William Miller,melissavaldez@example.com,7513471069746,Andrews-Bullock,West,64821.19,CLOSED WON,2025-07-24,
CON-03769,Ryan Adams,christinawhite@example.net,5756323191380,"Hester, Myers and Stevens",West,318376.99,Closed Lost,2025-04-16,Bradley Moss
CON-03770,Tyler Wright,devintaylor@example.org,3194292616615,Butler-Mendoza,North,190423.0,Closed Won,2025-06-12,Ashley Berry
CON-03771,Robert Miller,rebekah05@example.com,8360875422172,"Hooper, Glass and Bruce",North,480352.9,Closed Won,2025-03-21,Karen Williams
CON-03772,Scott Bush,reeddana@example.org,2684906043402,"Moreno, Moreno and Kline",South,27682.79,Closed Lost,2025-03-26,Alexis Taylor
CON-03773,Suzanne Erickson,iross@example.org,4769200152673,Sanders and Sons,East,141719.63,Prospect,2025-02-26,Angela Sanchez
CON-03774,Kayla Baldwin,jthornton@example.net,5608130817353,Williams-Marshall,East,233686.65,Prospect,2026-04-28,Jasmine Mckenzie
CON-03775,Dr. Mark Mathis,ilindsey@example.org,7740829129688,Clements-Rasmussen,South,116124.76,Proposal,2024-07-15,Earl Mosley
CON-03776,Donald King,dana86@example.com,7793992026946,"White, Clark and Kirby",West,164091.98,Prospect,2024-08-24,Joshua Hall
CON-03777,Donna Miller,jolson@example.org,2286361524210,Blair LLC,North,461468.37,Prospect,2024-04-30,James Wilson
CON-03778,Bradley Clark,gwilliams@example.org,5372771242114,Willis PLC,North,358598.57,Qualified,2025-11-07,
CON-03779,Paul Olson,anitamcknight@example.com,5135259162285,Martin-Sherman,West,10129.83,Qualified,2025-03-29,Jonathan Barrett
CON-03780,Alan Butler,jamesanderson@example.net,8187220000417,Cox-Crawford,East,73601.73,Closed Won,2026-04-09,Corey Baker
CON-03781,Jesse Hendrix,chelsea11@example.net,4790250510637,"Larson, Webster and Olson",South,455691.52,Qualified,2025-11-23,Kristen Brown
CON-03782,Rachel Hansen,tjohnson@example.org,0406084123064,Hodges-Smith,South,397535.05,Proposal,2024-08-05,Christine Gallagher
CON-03783,Robert Fox,melissa74@example.org,1538673242059,Christian and Sons,APAC,10845.48,Qualified,2024-07-11,Stacy Davis
CON-03784,Warren Vincent,morenowendy@example.net,,"Joyce, Blankenship and Moore",South,134617.61,Closed Lost,2024-08-07,Keith Wheeler
CON-03785,Lauren Silva,ymurphy@example.org,0595845467081,"Shaw, Moore and Long",APAC,133914.47,Closed Won,2025-05-18,Bryce Rodriguez
CON-03786,Pamela Taylor,kelleyzachary@example.org,7746768913859,Lara-Keller,APAC,447823.41,Prospect,2024-07-22,Martha Johnson
CON-03787,David Hensley,sking@example.com,8408450918177,Ball Inc,APAC,150728.41,Prospect,2025-06-21,Scott Henry
CON-03788,Christopher Gordon,jonesjennifer@example.net,5780025352428,Wright-Buchanan,South,87035.9,Proposal,2025-02-01,Brandy Morrison
CON-03789,Jennifer Gilmore,lespinoza@example.org,8022465980382,Johnson Ltd,South,436739.96,Proposal,2026-02-19,Darrell Crawford
CON-03790,Patrick Carlson,olsenalexander@example.org,9392381434534,"Thomas, Estrada and Gilbert",West,402424.54,Closed Lost,2024-08-22,James Lopez
CON-03791,Michael Olson,maria74@example.com,0378456255488,"Cruz, Pineda and Garner",North,154710.32,Prospect,2025-09-02,Lisa Jones
CON-03792,Brandon Nunez,knightchloe@example.org,7644354038623,Roberts Inc,South,195377.34,Closed Won,2026-01-30,Timothy Gray
CON-03793,Marie Harris,kramirez@example.net,0306076969183,Lawson Group,West,385002.51,Closed Won,2026-01-17,James Meyer
CON-03794,Elizabeth Ray,jeffhughes@example.com,6185721915973,"Taylor, Duncan and Kelly",South,350527.19,Closed Lost,2025-03-09,Raymond Juarez
CON-03795,Mark Monroe,qweiss@example.net,6920155650757,Ramsey-Reilly,APAC,330173.21,Closed Lost,2025-11-21,David Smith
CON-03796,Julie Brown,ericabryant@example.org,9799030120245,Lucero-Barr,South,441839.0,Closed Lost,2025-01-11,Samuel Johnson
CON-03797,James Baker,jessica74@example.net,1817168446297,"Escobar, Jones and Fitzpatrick",West,213641.85,Qualified,2026-02-20,Alexa Smith
CON-03798,Tyler Davis,owelch@example.org,9249014704730,Kaufman Inc,North,238451.94,Closed Won,2025-08-16,Tammy Bowman
CON-03799,Mark Williams,whitenathaniel@example.net,3293854888069,Hall-Becker,APAC,430633.17,Proposal,2025-01-29,Natasha Elliott
CON-03800,Morgan Ross,dorothy02@example.com,8557933074541,"Robles, Foster and Walton",West,306908.56,Prospect,2025-07-27,Jean Hester
CON-03801,Mrs. Donna Wagner,josephbautista@example.org,5333558707329,"Brandt, Salazar and Barnes",APAC,454200.68,Qualified,2025-06-19,Wendy Brown
CON-03802,Jeremy Byrd,kevin82@example.net,2199144774316,Johnston Inc,North,464425.11,Qualified,2024-05-14,Ashley Roberts
CON-03803,Megan Kline,brookscatherine@example.org,9122802132370,"Smith, Henderson and Fernandez",West,296494.84,Qualified,2025-06-03,Matthew Parker
CON-03804,Kenneth Evans,stephaniefreeman@example.net,9695898246442,Morse-Hamilton,APAC,331761.73,Qualified,2025-11-04,Michelle Nguyen
CON-03805,Chelsea Martinez,vstrickland@example.com,4055135562849,Holland-Nguyen,South,488841.36,Qualified,2024-08-17,Jennifer Russo
CON-03806,Kristina Duran,matatracy@example.net,2251375304163,Simmons Group,North,139946.51,Qualified,2025-12-29,Bethany Watson
CON-03807,Nicole West,moorelaura@example.net,,"Hernandez, Booker and Baker",APAC,116747.16,Closed Won,2024-09-23,Paige Sanchez
CON-03808,Eric Russo,walkerjames@example.org,9715695454043,Taylor Inc,APAC,49154.01,Proposal,2025-10-29,Jonathan Murphy
CON-03809,Lawrence Carney,,3956571114475,Richardson-Hopkins,East,335129.1,Closed Won,2025-10-23,Lisa Swanson
CON-03810,Robert White,monica49@example.org,1868122585315,Schroeder-Kim,East,261217.03,Qualified,2025-12-01,Sarah Yang
CON-03811,Anthony Burton,pwilliams@example.com,7879262608869,"Hill, Mclean and Williams",West,294442.04,Closed Lost,2026-01-17,Emily Brown
CON-03812,Joseph Harris,matthew49@example.net,3494501946997,Rodriguez-Patterson,North,470741.14,Closed Lost,2025-07-11,Kendra Garcia
CON-03813,Douglas Banks,benderdylan@example.net,1562142562767,Hammond-Woods,North,416166.63,Proposal,2024-08-03,Stephen Steele
CON-03814,Kimberly Smith,jonathanperkins@example.com,9756421335729,Griffin and Sons,APAC,78837.34,Proposal,2025-02-25,Nicole Simpson
CON-03815,George Carr,iking@example.net,4924501011609,"Lyons, Cordova and Pope",South,243237.53,Closed Lost,2024-07-10,Kim Green
CON-03816,Kyle Armstrong,,7789411294382,"Wilson, Murray and Ward",North,337369.21,Qualified,2025-03-05,Jennifer Parker
CON-03817,Heidi Williams,zgoodwin@example.net,2664071935247,Edwards Group,East,178326.92,Qualified,2025-05-18,Joseph Garner
CON-03818,Sandra Jackson,,4400117705556,Garcia Ltd,East,313319.0,Closed Won,2024-05-12,Kenneth Long
CON-03819,Jason Hill,morrisjonathan@example.net,8536888296636,Matthews-Valdez,South,453430.17,Closed Lost,2025-07-25,Jennifer Bennett
CON-03820,Michael Sims,rachelmcbride@example.com,1858287011434,"Dorsey, White and Harris",West,404424.91,Qualified,2026-03-11,Andre Daugherty
CON-03821,Samuel Thomas,fhawkins@example.net,0040093486615,"Jackson, Haynes and Sawyer",West,306829.18,Closed Won,2025-05-28,Terri Parks
CON-03822,Laurie Arias,warddavid@example.com,8549684816279,Perkins-Flores,North,194792.77,Closed Won,2025-01-20,Luis Parker
CON-03823,Victor Zuniga,acole@example.com,4064320341036,"Mitchell, Cain and Garcia",APAC,418171.4,Qualified,2025-11-11,James Richardson Jr.
CON-03824,Jennifer Wyatt,michele49@example.com,6624831040947,"Thompson, Ray and Perez",West,442482.48,Proposal,2024-08-13,Juan Ibarra
CON-03825,Monica Taylor,stephen74@example.net,8356324401532,"Thomas, Rodriguez and Stone",West,79316.67,Qualified,2026-01-21,Denise Jones
CON-03826,Joe Bailey,edwardsdanielle@example.com,7233694866545,Payne PLC,North,128312.25,Proposal,2025-07-05,Eric Norton
CON-03827,Denise Lawrence,yanderson@example.net,7848032849964,Williamson-Pope,North,267957.48,Closed Lost,2024-09-11,Nathan Graham
CON-03828,Alexander Baker,xgarza@example.org,,"Smith, Andrews and Mendoza",APAC,208634.78,Closed Won,2025-03-07,Stacy Dunn
CON-03829,Thomas Stewart,egordon@example.net,9275704671870,Rodriguez-Burton,South,122993.64,Qualified,2024-08-28,Matthew Williams
CON-03830,John Hansen,ewilliams@example.org,3662259057475,Romero-Campbell,West,76277.15,Prospect,2024-08-28,Timothy Miller
CON-03831,Carolyn Fritz,jamesjohnson@example.org,8692192330678,"Andrews, Ortega and Henson",North,327841.89,Proposal,2025-06-29,Laura Hicks
CON-03832,Colleen Rodriguez,pstevens@example.org,7415310238563,Vincent-Smith,APAC,424827.39,Prospect,2025-07-31,Dylan Rodriguez
CON-03833,Kathryn Ellis,,8556528589968,Kramer PLC,East,120954.87,CLOSED WON,2026-04-27,John Riley
CON-03834,Heidi Williams,bsantos@example.com,0275929837144,Fischer and Sons,South,75888.38,Closed Lost,2025-04-17,Mary Myers
CON-03835,Heidi Taylor,brandoncastillo@example.org,4691772911386,Proctor-Melendez,APAC,117433.22,Closed Won,2024-07-16,Juan Lopez
CON-03836,David Parrish,richmondcheryl@example.net,7974616009071,"Wagner, Martinez and Stanley",North,404303.45,CLOSED WON,2024-05-19,Michelle Moore
CON-03837,Ms. Abigail Kim,harrisdavid@example.net,3691090636256,"Edwards, Walters and Weber",North,328494.5,Proposal,2025-08-15,John Hughes
CON-03838,Jean Day,hfields@example.com,7819640711963,Lester-Hodges,North,466475.93,Prospect,2025-05-25,Hunter Strong
CON-03839,Amber Alvarado,ryancarroll@example.com,0406345022419,Glass-Heath,East,495574.16,Qualified,2025-02-28,
CON-03840,Sarah Espinoza,ajordan@example.com,,Strickland Ltd,West,239448.87,Closed Lost,2025-11-17,Keith Rowe
CON-03841,Brittany Garcia,rachelgrant@example.org,4169837354809,James-Baker,South,475656.11,closed won,2025-09-30,Andrew Bryant MD
CON-03842,Lisa Cruz,tonya97@example.org,6224721717035,Harris Ltd,East,300438.44,Qualified,2025-12-09,Donald Gonzalez
CON-03843,Mark Wilson,ricemadison@example.com,4198366883545,Baker LLC,APAC,270670.62,Closed Lost,2025-06-13,David Wagner
CON-03844,Jennifer Herrera,,1465041462012,"Jones, Mcmahon and Shields",APAC,211666.32,Closed Won,2025-05-19,Kathryn Jensen
CON-03845,Katelyn Frank,mendozatara@example.org,4715111773783,Wright PLC,APAC,226707.87,Proposal,2025-11-30,Jacob Nelson
CON-03846,Jessica Vargas,jefferyallen@example.net,7206770066563,Robinson Group,West,313313.93,Prospect,2025-02-25,Shannon Garcia
CON-03847,Laura Riddle,navarrotracy@example.net,7073729245313,Gonzalez-Hensley,North,132965.85,Proposal,2024-11-16,Dorothy Shah
CON-03848,Susan Miller,melissawolfe@example.com,9856294530299,French Ltd,East,49229.84,Prospect,2025-03-13,Michael Carr
CON-03849,Terri Daniel,cturner@example.org,9655743071755,"Davis, Moore and Jefferson",North,304518.58,Qualified,2025-12-27,Jeffery Mcintyre
CON-03850,Erika Jones,cynthia60@example.org,0724582824188,"Black, Mccarty and Yoder",East,279268.76,Closed Lost,2025-03-08,Daniel Humphrey
CON-03851,Brooke Browning,sarah41@example.org,0570574882289,"Harding, Ward and Stanley",East,481338.02,Closed Lost,2024-12-31,Karen Browning
CON-03852,James Williams,,4783513788690,"Robinson, Cooper and Lynch",West,383807.29,Proposal,2024-12-04,Steven Velasquez
CON-03853,Mark Lane,,8952442004904,Silva Group,South,289542.12,Closed Won,2026-02-19,Michele Chang
CON-03854,Sara Buchanan,ubell@example.org,1837624661295,"Mcgrath, Watkins and Ramirez",APAC,77464.32,Closed Won,2024-11-11,Mackenzie Munoz
CON-03855,Victoria Patel,brewerkenneth@example.com,4961455381770,Barnett LLC,South,403358.25,Closed Lost,2025-10-31,Matthew Deleon
CON-03856,Mary Davis,charles89@example.com,7885573223669,Wilkins-Gilmore,East,263569.8,Qualified,2025-01-22,Valerie Hall
CON-03857,Alejandro Nielsen,laurafinley@example.org,0572696525489,Garrett and Sons,West,37298.76,Closed Lost,2024-11-03,Natasha Rodriguez
CON-03858,Sarah Henderson,vbrown@example.net,3437500913721,"Freeman, Burke and Atkins",East,447202.07,Closed Won,2026-04-29,Jeffery Williams
CON-03859,Ryan Turner,gilbertsheila@example.net,6381482176835,Jackson Inc,APAC,257099.93,Proposal,2024-05-04,Michael Pierce
CON-03860,Sara Byrd,amanda58@example.com,2042670470831,"Cooper, White and Morgan",West,209703.13,Proposal,2025-11-20,Jamie Montoya DDS
CON-03861,Adrian Mitchell,jenniferbutler@example.org,0574770142110,"Jones, Alvarado and Zhang",East,50391.0,Closed Lost,2025-01-23,Joel Werner
CON-03862,Patricia Banks,cgaines@example.net,7717764969555,Trevino Inc,North,197411.42,Closed Lost,2025-02-21,Barbara Kirby
CON-03863,Christopher Silva,courtneyblair@example.org,2165075400949,Ramirez-Henry,APAC,9961.59,Qualified,2024-10-18,Nicholas Hendricks
CON-03864,Joseph Powell,nelsonterri@example.net,0510174817566,Perkins-Franco,APAC,415207.45,Proposal,2024-05-15,Cheryl Warner
CON-03865,Dr. Kimberly Myers,nelsonjared@example.com,3862005742130,"Wilkerson, Black and Page",East,130684.78,Closed Lost,2026-04-21,
